revision;file;nodeIdentifier1;nodeIdentifier2
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public static final Map<_Fields, FieldMetaData> metaDataMap = Collections.unmodifiableMap(new EnumMap<_Fields, FieldMetaData>(_Fields.class) ;public static final Map<_Fields, FieldMetaData> metaDataMap = Collections.unmodifiableMap(new EnumMap<_Fields, FieldMetaData>(_Fields.class) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public PhoneNumber() ;public PhoneNumber() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public PhoneNumber(    String number)  ;public PhoneNumber(    String number)  
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public PhoneNumber(PhoneNumber other) ;public PhoneNumber(PhoneNumber other) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public PhoneNumber deepCopy() ;public PhoneNumber deepCopy() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;@Deprecated  public PhoneNumber clone() ;@Deprecated  public PhoneNumber clone() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public String getNumber() ;public String getNumber() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public PhoneNumber setNumber(String number) ;public PhoneNumber setNumber(String number) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void unsetNumber() ;public void unsetNumber() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public boolean isSetNumber() ;public boolean isSetNumber() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void setNumberIsSet(boolean value) ;public void setNumberIsSet(boolean value) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public PhoneType getType() ;public PhoneType getType() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public PhoneNumber setType(PhoneType type) ;public PhoneNumber setType(PhoneType type) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void unsetType() ;public void unsetType() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public boolean isSetType() ;public boolean isSetType() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void setTypeIsSet(boolean value) ;public void setTypeIsSet(boolean value) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void setFieldValue(_Fields field, Object value) ;public void setFieldValue(_Fields field, Object value) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void setFieldValue(int fieldID, Object value) ;public void setFieldValue(int fieldID, Object value) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public Object getFieldValue(_Fields field) ;public Object getFieldValue(_Fields field) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public Object getFieldValue(int fieldId) ;public Object getFieldValue(int fieldId) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public boolean isSet(_Fields field) ;public boolean isSet(_Fields field) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public boolean isSet(int fieldID) ;public boolean isSet(int fieldID) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;@Override  public boolean equals(Object that) ;@Override  public boolean equals(Object that) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public boolean equals(PhoneNumber that) ;public boolean equals(PhoneNumber that) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;@Override  public int hashCode() ;@Override  public int hashCode() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public int compareTo(PhoneNumber other) ;public int compareTo(PhoneNumber other) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void read(TProtocol iprot) throws TException ;public void read(TProtocol iprot) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void write(TProtocol oprot) throws TException ;public void write(TProtocol oprot) throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;@Override  public String toString() ;@Override  public String toString() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/PhoneNumber.java;public void validate() throws TException ;public void validate() throws TException 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoBaseLoadFunc.java;protected void incrCounter(Pair<String, String> groupCounterPair, long incr) ;protected void incrCounter(Pair<String, String> groupCounterPair, long incr) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoProtobufB64LinePigLoader.java;private Pair<String, String> linesRead;private Pair<String, String> linesRead
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoProtobufB64LinePigLoader.java;private Pair<String, String> protobufsRead;private Pair<String, String> protobufsRead
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/pig/load/LzoProtobufB64LinePigLoader.java;private Pair<String, String> protobufErrors;private Pair<String, String> protobufErrors
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryConverter.java;M fromBytes(byte[] messageBuffer);M fromBytes(byte[] messageBuffer)
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/src/java/com/twitter/elephantbird/mapreduce/io/BinaryConverter.java;byte[] toBytes(M message);byte[] toBytes(M message)
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;private static final TStruct STRUCT_DESC ;private static final TStruct STRUCT_DESC 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;private static final TField PERSONS_FIELD_DESC ;private static final TField PERSONS_FIELD_DESC 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public List<Person> persons;public List<Person> persons
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java; /** The set of fields this struct contains, along with convenience methods for finding and manipulating them. */ public enum _Fields implements TFieldIdEnum ; /** The set of fields this struct contains, along with convenience methods for finding and manipulating them. */ public enum _Fields implements TFieldIdEnum 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;;   private static final Map<Integer, _Fields> byId = new HashMap<Integer, _Fields>();   private static final Map<String, _Fields> byName = new HashMap<String, _Fields>();   static ;;   private static final Map<Integer, _Fields> byId = new HashMap<Integer, _Fields>();   private static final Map<String, _Fields> byName = new HashMap<String, _Fields>();   static 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;private static final Map<Integer, _Fields> byId ;private static final Map<Integer, _Fields> byId 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;private static final Map<String, _Fields> byName ;private static final Map<String, _Fields> byName 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public static _Fields findByThriftId(int fieldId) ;public static _Fields findByThriftId(int fieldId) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public static _Fields findByThriftIdOrThrow(int fieldId) ;public static _Fields findByThriftIdOrThrow(int fieldId) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public static _Fields findByName(String name) ;public static _Fields findByName(String name) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;private final short _thriftId;private final short _thriftId
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;private final String _fieldName;private final String _fieldName
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;_Fields(short thriftId, String fieldName) ;_Fields(short thriftId, String fieldName) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public short getThriftFieldId() ;public short getThriftFieldId() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public String getFieldName() ;public String getFieldName() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public static final Map<_Fields, FieldMetaData> metaDataMap = Collections.unmodifiableMap(new EnumMap<_Fields, FieldMetaData>(_Fields.class) ;public static final Map<_Fields, FieldMetaData> metaDataMap = Collections.unmodifiableMap(new EnumMap<_Fields, FieldMetaData>(_Fields.class) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public AddressBook() ;public AddressBook() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public AddressBook(    List<Person> persons)  ;public AddressBook(    List<Person> persons)  
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public AddressBook(AddressBook other) ;public AddressBook(AddressBook other) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public AddressBook deepCopy() ;public AddressBook deepCopy() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;@Deprecated  public AddressBook clone() ;@Deprecated  public AddressBook clone() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public int getPersonsSize() ;public int getPersonsSize() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public java.util.Iterator<Person> getPersonsIterator() ;public java.util.Iterator<Person> getPersonsIterator() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public void addToPersons(Person elem) ;public void addToPersons(Person elem) 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public List<Person> getPersons() ;public List<Person> getPersons() 
/home/taes/taes//projects/elephant-bird/revisions/rev_8eed34e_cebd3d0/rev_8eed34e-cebd3d0.revisions;/examples/src/gen-java/com/twitter/elephantbird/examples/thrift/AddressBook.java;public AddressBook setPersons(List<Person> persons) ;public AddressBook setPersons(List<Person> persons) 
